Test name,Execution time,Result,Values
../test/20220315-MathProblems//STC_0379.smt2,48.396036100,sat,
../test/20220315-MathProblems//STC_0380.smt2,60.044358700,,
../test/20220315-MathProblems//STC_0381.smt2,60.044664900,,
../test/20220315-MathProblems//STC_0382.smt2,60.038021500,,
../test/20220315-MathProblems//STC_0383.smt2,60.047483900,,
../test/20220315-MathProblems//STC_0384.smt2,60.044729300,,
../test/20220315-MathProblems//STC_0385.smt2,60.043520000,,
../test/20220315-MathProblems//STC_0386.smt2,37.956068600,sat,
../test/20220315-MathProblems//STC_0387.smt2,4.337880900,sat,
../test/20220315-MathProblems//STC_0388.smt2,40.506160100,sat,
../test/20220315-MathProblems//STC_0389.smt2,60.045780300,,
../test/20220315-MathProblems//STC_0390.smt2,60.042988100,,
../test/20220315-MathProblems//STC_0391.smt2,60.037159000,,
../test/20220315-MathProblems//STC_0392.smt2,60.023311000,,
../test/20220315-MathProblems//STC_0393.smt2,60.022217200,,
../test/20220315-MathProblems//STC_0394.smt2,60.022441300,,
../test/20220315-MathProblems//STC_0395.smt2,60.021734400,,
../test/20220315-MathProblems//STC_0396.smt2,60.046933400,,
../test/20220315-MathProblems//STC_0397.smt2,12.888291200,sat,
../test/20220315-MathProblems//STC_0398.smt2,10.688613600,sat,
../test/20220315-MathProblems//STC_0399.smt2,60.026920800,,
../test/20220315-MathProblems//STC_0400.smt2,60.027881700,,
../test/20220315-MathProblems//STC_0401.smt2,60.023407000,,
../test/20220315-MathProblems//STC_0402.smt2,60.028861100,,
../test/20220315-MathProblems//STC_0403.smt2,60.023977900,,
../test/20220315-MathProblems//STC_0404.smt2,60.027641500,,
../test/20220315-MathProblems//STC_0405.smt2,60.025438600,,
../test/20220315-MathProblems//STC_0406.smt2,60.024709500,,
../test/20220315-MathProblems//STC_0407.smt2,36.212066900,sat,
../test/20220315-MathProblems//STC_0408.smt2,60.022281700,,
../test/20220315-MathProblems//STC_0409.smt2,60.021865800,,
../test/20220315-MathProblems//STC_0410.smt2,60.023745400,,
../test/20220315-MathProblems//STC_0411.smt2,60.022342400,,
../test/20220315-MathProblems//STC_0412.smt2,60.024597600,,
../test/20220315-MathProblems//STC_0413.smt2,36.804933500,sat,
../test/20220315-MathProblems//STC_0414.smt2,60.023440500,,
../test/20220315-MathProblems//STC_0415.smt2,60.022704500,,
../test/20220315-MathProblems//STC_0416.smt2,60.023583300,,
../test/20220315-MathProblems//STC_0417.smt2,60.024499800,,
../test/20220315-MathProblems//STC_0418.smt2,60.022611300,,
../test/20220315-MathProblems//STC_0419.smt2,60.023042600,,
../test/20220315-MathProblems//STC_0420.smt2,60.022866600,,
../test/20220315-MathProblems//STC_0421.smt2,22.518174500,sat,
../test/20220315-MathProblems//STC_0422.smt2,60.022822800,,
../test/20220315-MathProblems//STC_0423.smt2,60.022911300,,
../test/20220315-MathProblems//STC_0424.smt2,60.022883300,,
../test/20220315-MathProblems//STC_0425.smt2,60.023135800,,
../test/20220315-MathProblems//STC_0426.smt2,60.022617900,,
../test/20220315-MathProblems//STC_0427.smt2,60.023262000,,
../test/20220315-MathProblems//STC_0428.smt2,60.023601500,,
../test/20220315-MathProblems//STC_0429.smt2,60.024824700,,
../test/20220315-MathProblems//STC_0430.smt2,60.022715800,,
../test/20220315-MathProblems//STC_0431.smt2,60.024075400,,
../test/20220315-MathProblems//STC_0432.smt2,60.023346800,,
../test/20220315-MathProblems//STC_0433.smt2,60.022964800,,
../test/20220315-MathProblems//STC_0434.smt2,4.414228900,sat,
../test/20220315-MathProblems//STC_0435.smt2,60.022974300,,
../test/20220315-MathProblems//STC_0436.smt2,60.022555900,,
../test/20220315-MathProblems//STC_0437.smt2,60.022390400,,
../test/20220315-MathProblems//STC_0438.smt2,60.024731300,,
../test/20220315-MathProblems//STC_0439.smt2,60.024388200,,
../test/20220315-MathProblems//STC_0440.smt2,60.023161000,,
../test/20220315-MathProblems//STC_0441.smt2,60.022447600,,
../test/20220315-MathProblems//STC_0442.smt2,60.022629200,,
../test/20220315-MathProblems//STC_0443.smt2,60.024209100,,
